date,price_soybean,real_interest_rate,SP500,usa_prod,previous_price_soybean,previous_usa_production,previous_SP500,previous_real_interest_rate,price_soybean_avg_3_months,price_soybean_avg_6_months,price_soybean_avg_12_months,3mprevious_price_soybean,3mprevious_SP500,3mprevious_real_interest_rate,6mprevious_price_soybean,6mprevious_SP500,6mprevious_real_interest_rate,month,year,month_sin,month_cos,year_sin,year_cos
2012-04-02,1505.5,0.11183734911770445,0.2522054579932394,0.5119748031496062,1403.0,84.291,641.0,0.16924,1409.5,1294.4166666666667,1303.9583333333333,1199.0,598.3,0.09856,1217.25,565.7,0.09856,4,2012,0.8660254037844387,-0.4999999999999998,-0.031069110690554635,0.9995172386511891
2012-05-01,1340.0,0.059453432078574946,0.21716547118476387,0.5119748031496062,1505.5,84.291,632.1,0.19465,1416.1666666666667,1329.2083333333333,1300.9583333333333,1320.0,623.1,0.13707,1131.25,570.6,0.13707,5,2012,0.49999999999999994,-0.8660254037844387,-0.031069110690554635,0.9995172386511891
2012-06-01,1427.75,0.06671436668927772,0.2369527578530795,0.5119748031496062,1340.0,84.291,589.6,-0.08722,1424.4166666666667,1365.875,1312.1041666666667,1403.0,641.0,0.14447,1207.75,570.6,0.14447,6,2012,1.2246467991473532e-16,-1.0,-0.031069110690554635,0.9995172386511891
2012-07-02,1641.0,0.06547292713976416,0.24115755627009655,0.5119748031496062,1427.75,82.791,613.6,-0.04815,1469.5833333333333,1439.5416666666667,1335.75,1505.5,632.1,0.1461,1199.0,598.3,0.1461,7,2012,-0.4999999999999997,-0.8660254037844388,-0.031069110690554635,0.9995172386511891
2012-08-01,1756.5,0.0644972448590836,0.2521230109654548,0.5119748031496062,1641.0,82.791,618.7,-0.05483,1608.4166666666667,1512.2916666666667,1360.6666666666667,1340.0,589.6,0.02185,1320.0,623.1,0.02185,8,2012,-0.8660254037844384,-0.5000000000000004,-0.031069110690554635,0.9995172386511891
2012-09-04,1601.0,0.044206770305806706,0.26531453541099853,0.5119748031496062,1756.5,82.791,632.0,-0.06008,1666.1666666666667,1545.2916666666667,1395.8333333333333,1427.75,613.6,0.16924,1403.0,641.0,0.16924,9,2012,-1.0,-1.8369701987210297e-16,-0.031069110690554635,0.9995172386511891
2012-10-01,1548.75,0.05834765882713698,0.2612746310495508,0.5119748031496062,1601.0,82.791,648.0,-0.16926,1635.4166666666667,1552.5,1423.4583333333333,1641.0,618.7,0.19465,1505.5,632.1,0.19465,10,2012,-0.8660254037844386,0.5000000000000001,-0.031069110690554635,0.9995172386511891
2012-11-01,1438.75,0.07459602107473726,0.27026135707807747,0.5119748031496062,1548.75,82.791,643.1,-0.09317,1529.5,1568.9583333333333,1449.0833333333333,1756.5,632.0,-0.08722,1340.0,589.6,-0.08722,11,2012,-0.5000000000000004,0.8660254037844384,-0.031069110690554635,0.9995172386511891
2012-12-03,1409.5,0.04362693626471654,0.27026135707807747,0.5119748031496062,1438.75,82.791,654.0,-0.00574,1465.6666666666667,1565.9166666666667,1465.8958333333333,1601.0,648.0,-0.04815,1427.75,613.6,-0.04815,12,2012,-2.4492935982947064e-16,1.0,-0.031069110690554635,0.9995172386511891
2013-01-02,1468.5,0.09134802122341265,0.3051364498309836,0.6199685039370079,1409.5,82.791,654.0,-0.17238,1438.9166666666667,1537.1666666666667,1488.3541666666667,1548.75,643.1,-0.05483,1641.0,618.7,-0.05483,1,2013,0.49999999999999994,0.8660254037844387,-0.027963054694235573,0.9996089573288983
2013-02-01,1452.25,0.10764656141687651,0.3128864704427407,0.6199685039370079,1468.5,82.791,696.3,0.0844,1443.4166666666667,1486.4583333333333,1499.375,1438.75,654.0,-0.06008,1756.5,632.0,-0.06008,2,2013,0.8660254037844386,0.5000000000000001,-0.027963054694235573,0.9996089573288983
2013-03-01,1404.75,0.08501816627484506,0.33127215763871726,0.6199685039370079,1452.25,82.791,705.7,0.1721,1441.8333333333333,1453.75,1499.5208333333333,1409.5,654.0,-0.16926,1601.0,648.0,-0.16926,3,2013,1.0,6.123233995736766e-17,-0.027963054694235573,0.9996089573288983
2013-04-01,1399.0,0.07116347788918108,0.3417429301673676,0.6199685039370079,1404.75,82.791,728.0,0.05034,1418.6666666666667,1428.7916666666667,1490.6458333333333,1468.5,696.3,-0.09317,1548.75,643.1,-0.09317,4,2013,0.8660254037844387,-0.4999999999999998,-0.027963054694235573,0.9996089573288983
2013-05-01,1510.0,0.0720592471449678,0.3567482892241735,0.6199685039370079,1399.0,82.791,740.7,-0.02421,1437.9166666666667,1440.6666666666667,1504.8125,1452.25,705.7,-0.00574,1438.75,654.0,-0.00574,5,2013,0.49999999999999994,-0.8660254037844387,-0.027963054694235573,0.9996089573288983
2013-06-03,1252.0,0.11797764293745411,0.34751422211229294,0.6199685039370079,1510.0,82.791,758.9,-0.01939,1387.0,1414.4166666666667,1490.1666666666667,1404.75,728.0,-0.17238,1409.5,654.0,-0.17238,6,2013,1.2246467991473532e-16,-1.0,-0.027963054694235573,0.9996089573288983
2013-07-01,1206.25,0.17720434503842328,0.3789265396982439,0.6199685039370079,1252.0,91.363,747.7,0.22769,1322.75,1370.7083333333333,1453.9375,1399.0,740.7,0.0844,1468.5,696.3,0.0844,7,2013,-0.4999999999999997,-0.8660254037844388,-0.027963054694235573,0.9996089573288983
2013-08-01,1357.5,0.16395179200312215,0.3554291367796191,0.6199685039370079,1206.25,91.363,785.8,0.54638,1271.9166666666667,1354.9166666666667,1420.6875,1510.0,758.9,0.1721,1452.25,705.7,0.1721,8,2013,-0.8660254037844384,-0.5000000000000004,-0.027963054694235573,0.9996089573288983
2013-09-03,1282.75,0.176172909484561,0.36721906175282387,0.6199685039370079,1357.5,91.363,757.3,0.47507,1282.1666666666667,1334.5833333333333,1394.1666666666667,1252.0,747.7,0.05034,1404.75,728.0,0.05034,9,2013,-1.0,-1.8369701987210297e-16,-0.027963054694235573,0.9996089573288983
2013-10-01,1266.25,0.16727840396963306,0.3949212630884658,0.6199685039370079,1282.75,91.363,771.6,0.54083,1302.1666666666667,1312.4583333333333,1370.625,1206.25,785.8,-0.02421,1399.0,740.7,-0.02421,10,2013,-0.8660254037844386,0.5000000000000001,-0.027963054694235573,0.9996089573288983
2013-11-01,1336.5,0.16665954263731567,0.4255091103965703,0.6199685039370079,1266.25,91.363,805.2,0.49297,1295.1666666666667,1283.5416666666667,1362.1041666666667,1357.5,757.3,-0.01939,1510.0,758.9,-0.01939,11,2013,-0.5000000000000004,0.8660254037844384,-0.027963054694235573,0.9996089573288983
2013-12-02,1292.5,0.1534014142746964,0.4255091103965703,0.6199685039370079,1336.5,91.363,842.3,0.48964,1298.4166666666667,1290.2916666666667,1352.3541666666667,1282.75,771.6,0.22769,1252.0,747.7,0.22769,12,2013,-2.4492935982947064e-16,1.0,-0.027963054694235573,0.9996089573288983
2014-01-02,1282.75,0.20215579322969418,0.3973946739220053,0.8157732283464566,1292.5,91.363,842.3,0.4183,1303.9166666666667,1303.0416666666667,1336.875,1266.25,805.2,0.54638,1206.25,785.8,0.54638,1,2014,0.49999999999999994,0.8660254037844387,-0.024856728686767533,0.9996910237863459
2014-02-03,1414.0,0.17019801704191717,0.42295325253524624,0.8157732283464566,1282.75,91.363,808.2,0.68064,1329.75,1312.4583333333333,1333.6875,1336.5,842.3,0.47507,1357.5,757.3,0.47507,2,2014,0.8660254037844386,0.5000000000000001,-0.024856728686767533,0.9996910237863459
2014-03-03,1464.0,0.18353605842943027,0.43688680023085186,0.8157732283464566,1414.0,91.363,839.2,0.50868,1386.9166666666667,1342.6666666666667,1338.625,1292.5,842.3,0.54083,1282.75,771.6,0.54083,3,2014,1.0,6.123233995736766e-17,-0.024856728686767533,0.9996910237863459
2014-04-01,1512.75,0.20616631201390112,0.44529639706488583,0.8157732283464566,1464.0,91.363,856.1,0.58045,1463.5833333333333,1383.75,1348.1041666666667,1282.75,808.2,0.49297,1266.25,805.2,0.49297,4,2014,0.8660254037844387,-0.4999999999999998,-0.024856728686767533,0.9996910237863459
2014-05-01,1493.25,0.19215923134820706,0.4541182290378433,0.8157732283464566,1512.75,91.363,866.3,0.70222,1490.0,1409.875,1346.7083333333333,1414.0,839.2,0.48964,1336.5,842.3,0.48964,5,2014,0.49999999999999994,-0.8660254037844387,-0.024856728686767533,0.9996910237863459
2014-06-02,1157.25,0.19172807270226822,0.4649187896776323,0.8157732283464566,1493.25,91.363,877.0,0.62685,1387.75,1387.3333333333333,1338.8125,1464.0,856.1,0.4183,1292.5,842.3,0.4183,6,2014,1.2246467991473532e-16,-1.0,-0.024856728686767533,0.9996910237863459
2014-07-01,1082.0,0.18549485676054897,0.45337620578778143,0.8157732283464566,1157.25,106.905,890.1,0.62453,1244.1666666666667,1353.875,1328.4583333333333,1512.75,866.3,0.68064,1282.75,808.2,0.68064,7,2014,-0.4999999999999997,-0.8660254037844388,-0.024856728686767533,0.9996910237863459
2014-08-01,1024.25,0.1963518774914744,0.4793470195399457,0.8157732283464566,1082.0,106.905,876.1,0.59099,1087.8333333333333,1288.9166666666667,1300.6875,1493.25,877.0,0.50868,1414.0,839.2,0.50868,8,2014,-0.8660254037844384,-0.5000000000000004,-0.024856728686767533,0.9996910237863459
2014-09-02,913.25,0.18361225456944535,0.46170335559403103,0.8157732283464566,1024.25,106.905,907.6,0.64941,1006.5,1197.125,1269.8958333333333,1157.25,890.1,0.58045,1464.0,856.1,0.58045,9,2014,-1.0,-1.8369701987210297e-16,-0.024856728686767533,0.9996910237863459
2014-10-01,1049.25,0.2059321482665378,0.47398796273394356,0.8157732283464566,913.25,106.905,886.2,0.58086,995.5833333333334,1119.875,1251.8125,1082.0,876.1,0.70222,1512.75,866.3,0.70222,10,2014,-0.8660254037844386,0.5000000000000001,-0.024856728686767533,0.9996910237863459
2014-11-03,1016.0,0.20822546623674698,0.48899332179074956,0.8157732283464566,1049.25,106.905,901.1,0.70096,992.8333333333334,1040.3333333333333,1225.1041666666667,1024.25,907.6,0.62685,1493.25,877.0,0.62685,11,2014,-0.5000000000000004,0.8660254037844384,-0.024856728686767533,0.9996910237863459
2014-12-01,1023.5,0.14716262300565897,0.4920438618187815,0.8157732283464566,1016.0,106.905,919.3,0.7133,1029.5833333333333,1018.0416666666666,1202.6875,913.25,886.2,0.62453,1157.25,890.1,0.62453,12,2014,-2.4492935982947064e-16,1.0,-0.024856728686767533,0.9996910237863459
2015-01-02,961.0,0.2076010295771114,0.4570863220380907,0.8153196850393701,1023.5,106.905,923.0,0.38473,1000.1666666666666,997.875,1175.875,1049.25,901.1,0.59099,1082.0,876.1,0.59099,1,2015,0.49999999999999994,0.8660254037844387,-0.02175016266282165,0.9997634372310986
2015-02-02,1031.75,0.17571759108691004,0.4949295077912443,0.8153196850393701,961.0,106.905,880.6,0.70994,1005.4166666666666,999.125,1144.0208333333333,1016.0,919.3,0.64941,1024.25,907.6,0.64941,2,2015,0.8660254037844386,0.5000000000000001,-0.02175016266282165,0.9997634372310986
2015-03-02,973.25,0.2153637436464499,0.48215021848462375,0.8153196850393701,1031.75,106.905,926.5,0.53838,988.6666666666666,1009.125,1103.125,1023.5,923.0,0.58086,913.25,886.2,0.58086,3,2015,1.0,6.123233995736766e-17,-0.02175016266282165,0.9997634372310986
2015-04-01,976.0,0.15191837720806192,0.4939401434578284,0.8153196850393701,973.25,106.905,911.0,0.75171,993.6666666666666,996.9166666666666,1058.3958333333333,961.0,880.6,0.70096,1049.25,901.1,0.70096,4,2015,0.8660254037844387,-0.4999999999999998,-0.02175016266282165,0.9997634372310986
2015-05-01,934.0,0.17488872575894143,0.49765025970813764,0.8153196850393701,976.0,106.905,925.3,0.41032,961.0833333333334,983.25,1011.7916666666666,1031.75,926.5,0.7133,1016.0,919.3,0.7133,5,2015,0.49999999999999994,-0.8660254037844387,-0.02175016266282165,0.9997634372310986
2015-06-01,1037.25,0.17857959244357302,0.48107840712342337,0.8153196850393701,934.0,106.905,929.8,0.53392,982.4166666666666,985.5416666666666,1001.7916666666666,973.25,911.0,0.38473,1023.5,923.0,0.38473,6,2015,1.2246467991473532e-16,-1.0,-0.02175016266282165,0.9997634372310986
2015-07-01,940.25,0.19963388683943986,0.48289224173468553,0.8153196850393701,1037.25,106.869,909.7,0.55378,970.5,982.0833333333334,989.9791666666666,976.0,925.3,0.70994,961.0,880.6,0.70994,7,2015,-0.4999999999999997,-0.8660254037844388,-0.02175016266282165,0.9997634372310986
2015-08-03,887.5,0.17756302442922584,0.43573254184186677,0.8153196850393701,940.25,106.869,911.9,0.66707,955.0,958.0416666666666,978.5833333333334,934.0,929.8,0.53838,1031.75,926.5,0.53838,8,2015,-0.8660254037844384,-0.5000000000000004,-0.02175016266282165,0.9997634372310986
2015-09-01,892.0,0.17090050828400716,0.41413142056228885,0.8153196850393701,887.5,106.869,854.7,0.54831,906.5833333333334,944.5,976.8125,1037.25,909.7,0.75171,973.25,911.0,0.75171,9,2015,-1.0,-1.8369701987210297e-16,-0.02175016266282165,0.9997634372310986
2015-10-01,885.75,0.17393162790265476,0.4634347431775085,0.8153196850393701,892.0,106.869,828.5,0.51246,888.4166666666666,929.4583333333334,963.1875,940.25,911.9,0.41032,976.0,925.3,0.41032,10,2015,-0.8660254037844386,0.5000000000000001,-0.02175016266282165,0.9997634372310986
2015-11-02,881.0,0.19947406078965219,0.46623794212218667,0.8153196850393701,885.75,106.869,888.3,0.52877,886.25,920.625,951.9375,887.5,854.7,0.53392,934.0,929.8,0.53392,11,2015,-0.5000000000000004,0.8660254037844384,-0.02175016266282165,0.9997634372310986
2015-12-01,864.25,0.19598204744603548,0.45073790089867266,0.8153196850393701,881.0,106.869,891.7,0.66621,877.0,891.7916666666666,938.6666666666666,892.0,828.5,0.55378,1037.25,909.7,0.55378,12,2015,-2.4492935982947064e-16,1.0,-0.02175016266282165,0.9997634372310986
2016-01-04,882.25,0.21216722265069643,0.41404897353450415,0.9420976377952756,864.25,106.869,872.9,0.64742,875.8333333333334,882.125,932.1041666666666,885.75,888.3,0.66707,940.25,911.9,0.66707,1,2016,0.49999999999999994,0.8660254037844387,-0.018643386619389333,0.9998261969639323
2016-02-01,861.0,0.17578449501472815,0.4162750432846897,0.9420976377952756,882.25,106.869,828.4,0.73451,869.1666666666666,877.7083333333334,917.875,881.0,891.7,0.54831,887.5,854.7,0.54831,2,2016,0.8660254037844386,0.5000000000000001,-0.018643386619389333,0.9998261969639323
2016-03-01,910.75,0.17813914158543723,0.46170335559403103,0.9420976377952756,861.0,106.869,831.1,0.53874,884.6666666666666,880.8333333333334,912.6666666666666,864.25,872.9,0.51246,892.0,828.5,0.51246,3,2016,1.0,6.123233995736766e-17,-0.018643386619389333,0.9998261969639323
2016-04-01,1029.75,0.13982920913981992,0.47596669140077513,0.9420976377952756,910.75,106.869,886.2,0.55141,933.8333333333334,904.8333333333334,917.1458333333334,882.25,828.4,0.52877,885.75,888.3,0.52877,4,2016,0.8660254037844387,-0.4999999999999998,-0.018643386619389333,0.9998261969639323
2016-05-02,1078.5,0.15253723854037932,0.48041883090114607,0.9420976377952756,1029.75,106.869,903.5,0.34527,1006.3333333333334,937.75,929.1875,861.0,831.1,0.66621,881.0,891.7,0.66621,5,2016,0.49999999999999994,-0.8660254037844387,-0.018643386619389333,0.9998261969639323
2016-06-01,1153.25,0.17213451406376315,0.485365652568225,0.9420976377952756,1078.5,106.869,908.9,0.41365,1087.1666666666667,985.9166666666666,938.8541666666666,910.75,886.2,0.64742,864.25,872.9,0.64742,6,2016,1.2246467991473532e-16,-1.0,-0.018643386619389333,0.9998261969639323
2016-07-01,1003.0,0.10639211277028722,0.504823151125402,0.9420976377952756,1153.25,116.932,914.9,0.5191,1078.25,1006.0416666666666,944.0833333333334,1029.75,903.5,0.73451,882.25,828.4,0.73451,7,2016,-0.4999999999999997,-0.8660254037844388,-0.018643386619389333,0.9998261969639323
2016-08-01,943.0,0.11781967533010584,0.5072141149311569,0.9420976377952756,1003.0,116.932,938.5,0.16535,1033.0833333333333,1019.7083333333334,948.7083333333334,1078.5,908.9,0.53874,861.0,831.1,0.53874,8,2016,-0.8660254037844384,-0.5000000000000004,-0.018643386619389333,0.9998261969639323
2016-09-01,954.0,0.11581813282288114,0.5025146343474318,0.9420976377952756,943.0,116.932,941.4,0.22684,966.6666666666666,1026.9166666666667,953.875,1153.25,914.9,0.55141,910.75,886.2,0.55141,9,2016,-1.0,-1.8369701987210297e-16,-0.018643386619389333,0.9998261969639323
2016-10-03,1011.75,0.129520428928515,0.48965289801302675,0.9420976377952756,954.0,116.932,935.7,0.21607,969.5833333333334,1023.9166666666666,964.375,1003.0,938.5,0.34527,1029.75,903.5,0.34527,10,2016,-0.8660254037844386,0.5000000000000001,-0.018643386619389333,0.9998261969639323
2016-11-01,1032.25,0.14007824042669836,0.5542913677961911,0.9420976377952756,1011.75,116.932,920.1,0.2898,999.3333333333334,1016.2083333333334,976.9791666666666,943.0,941.4,0.41365,1078.5,908.9,0.41365,11,2016,-0.5000000000000004,0.8660254037844384,-0.018643386619389333,0.9998261969639323
2016-12-01,1004.0,0.20583922614456823,0.5542913677961911,0.9420976377952756,1032.25,116.932,998.5,0.34661,1016.0,991.3333333333334,988.625,954.0,935.7,0.5191,1153.25,914.9,0.5191,12,2016,-2.4492935982947064e-16,1.0,-0.018643386619389333,0.9998261969639323
2017-01-03,1024.5,0.21052064264939555,0.5584961662132082,0.9815685039370078,1004.0,116.932,998.5,0.70046,1020.25,994.9166666666666,1000.4791666666666,1011.75,920.1,0.16535,1003.0,938.5,0.16535,1,2017,0.49999999999999994,0.8660254037844387,-0.015536430555487257,0.9998793023788394
2017-02-01,1035.75,0.21957683265655054,0.5889191194657435,0.9815685039370078,1024.5,116.932,1003.6,0.72565,1021.4166666666666,1010.375,1015.0416666666666,1032.25,998.5,0.22684,943.0,941.4,0.22684,2,2017,0.8660254037844386,0.5000000000000001,-0.015536430555487257,0.9998793023788394
2017-03-01,946.0,0.2459890166051832,0.577046747464754,0.9815685039370078,1035.75,116.932,1040.5,0.77438,1002.0833333333334,1009.0416666666666,1017.9791666666666,1004.0,998.5,0.21607,954.0,935.7,0.21607,3,2017,1.0,6.123233995736766e-17,-0.015536430555487257,0.9998793023788394
2017-04-03,956.25,0.21797299683135563,0.5751504658257072,0.9815685039370078,946.0,116.932,1026.1,0.9165,979.3333333333334,999.7916666666666,1011.8541666666666,1024.5,1003.6,0.2898,1011.75,920.1,0.2898,4,2017,0.8660254037844387,-0.4999999999999998,-0.015536430555487257,0.9998793023788394
2017-05-01,916.0,0.21995409647174702,0.570038750103059,0.9815685039370078,956.25,116.932,1023.8,0.76575,939.4166666666666,980.4166666666666,998.3125,1035.75,1040.5,0.34661,1032.25,998.5,0.34661,5,2017,0.49999999999999994,-0.8660254037844387,-0.015536430555487257,0.9998793023788394
2017-06-01,954.75,0.2124645734409991,0.5852090032154342,0.9815685039370078,916.0,116.932,1017.6,0.77641,942.3333333333334,972.2083333333334,981.7708333333334,946.0,1026.1,0.70046,1004.0,998.5,0.70046,6,2017,1.2246467991473532e-16,-1.0,-0.015536430555487257,0.9998793023788394
2017-07-03,1007.25,0.21040356077571387,0.5940308351883916,0.9815685039370078,954.75,120.065,1036.0,0.73611,959.3333333333334,969.3333333333334,982.125,956.25,1023.8,0.72565,1024.5,1003.6,0.72565,7,2017,-0.4999999999999997,-0.8660254037844388,-0.015536430555487257,0.9998793023788394
2017-08-01,945.25,0.20033823652396926,0.5809217577706325,0.9815685039370078,1007.25,120.065,1046.7,0.72502,969.0833333333334,954.25,982.3125,916.0,1017.6,0.77438,1035.75,1040.5,0.77438,8,2017,-0.8660254037844384,-0.5000000000000004,-0.015536430555487257,0.9998793023788394
2017-09-01,968.25,0.18070379215179755,0.6076345947728585,0.9815685039370078,945.25,120.065,1030.8,0.67086,973.5833333333334,957.9583333333334,983.5,954.75,1036.0,0.9165,946.0,1026.1,0.9165,9,2017,-1.0,-1.8369701987210297e-16,-0.015536430555487257,0.9998793023788394
2017-10-02,984.75,0.21116923906074317,0.61670376782917,0.9815685039370078,968.25,120.065,1063.2,0.56521,966.0833333333334,962.7083333333334,981.25,1007.25,1046.7,0.76575,956.25,1023.8,0.76575,10,2017,-0.8660254037844386,0.5000000000000001,-0.015536430555487257,0.9998793023788394
2017-11-01,985.75,0.2154529488835407,0.6584219638882018,0.9815685039370078,984.75,120.065,1074.2,0.72914,979.5833333333334,974.3333333333334,977.375,945.25,1030.8,0.77641,916.0,1017.6,0.77641,11,2017,-0.5000000000000004,0.8660254037844384,-0.015536430555487257,0.9998793023788394
2017-12-01,961.75,0.18216081102428053,0.6584219638882018,0.9815685039370078,985.75,120.065,1124.8,0.75219,977.4166666666666,975.5,973.8541666666666,968.25,1063.2,0.73611,954.75,1036.0,0.73611,12,2017,-2.4492935982947064e-16,1.0,-0.015536430555487257,0.9998793023788394
2018-01-02,995.75,0.23805160894654187,0.6951108912523705,0.9872377952755905,961.75,120.065,1124.8,0.57305,981.0833333333334,973.5833333333334,971.4583333333334,984.75,1074.2,0.72502,1007.25,1046.7,0.72502,1,2018,0.49999999999999994,0.8660254037844387,-0.012429324471870383,0.9999227529630341
2018-02-01,1055.5,0.2779486512353996,0.6395415945255176,0.9872377952755905,995.75,120.065,1169.3,0.87379,1004.3333333333334,991.9583333333334,973.1041666666666,985.75,1124.8,0.67086,945.25,1030.8,0.67086,2,2018,0.8660254037844386,0.5000000000000001,-0.012429324471870383,0.9999227529630341
2018-03-01,1044.75,0.26699684994006523,0.6194245197460633,0.9872377952755905,1055.5,120.065,1101.9,1.08847,1032.0,1004.7083333333334,981.3333333333334,961.75,1124.8,0.56521,968.25,1063.2,0.56521,3,2018,1.0,6.123233995736766e-17,-0.012429324471870383,0.9999227529630341
2018-04-02,1048.5,0.2641738758746295,0.6214856954406796,0.9872377952755905,1044.75,120.065,1077.5,1.02954,1049.5833333333333,1015.3333333333334,989.0208333333334,995.75,1169.3,0.72914,984.75,1074.2,0.72914,4,2018,0.8660254037844387,-0.4999999999999998,-0.012429324471870383,0.9999227529630341
2018-05-01,1018.5,0.3016660936469145,0.623217083024157,0.9872377952755905,1048.5,120.065,1080.0,1.01435,1037.25,1020.7916666666666,997.5625,1055.5,1101.9,0.75219,985.75,1124.8,0.75219,5,2018,0.49999999999999994,-0.8660254037844387,-0.012429324471870383,0.9999227529630341
2018-06-01,880.0,0.30717451703727106,0.6224750597740953,0.9872377952755905,1018.5,120.065,1082.1,1.21609,982.3333333333334,1007.1666666666666,991.3333333333334,1044.75,1077.5,0.57305,961.75,1124.8,0.57305,6,2018,1.2246467991473532e-16,-1.0,-0.012429324471870383,0.9999227529630341
2018-07-02,919.0,0.29035561296077755,0.6594937752494023,0.9872377952755905,880.0,120.515,1081.2,1.24573,939.1666666666666,994.375,983.9791666666666,1048.5,1080.0,0.87379,995.75,1169.3,0.87379,7,2018,-0.4999999999999997,-0.8660254037844388,-0.012429324471870383,0.9999227529630341
2018-08-01,843.5,0.3089418957971324,0.6719432764448843,0.9872377952755905,919.0,120.515,1126.1,1.15523,880.8333333333334,959.0416666666666,975.5,1018.5,1082.1,1.08847,1055.5,1101.9,1.08847,8,2018,-0.8660254037844384,-0.5000000000000004,-0.012429324471870383,0.9999227529630341
2018-09-04,845.5,0.2860663278106619,0.6681507131667903,0.9872377952755905,843.5,120.515,1141.2,1.25524,869.3333333333334,925.8333333333334,965.2708333333334,880.0,1081.2,1.02954,1044.75,1077.5,1.02954,9,2018,-1.0,-1.8369701987210297e-16,-0.012429324471870383,0.9999227529630341
2018-10-01,851.75,0.31728444390756105,0.6189298375793555,0.9872377952755905,845.5,120.515,1136.6,1.13215,846.9166666666666,893.0416666666666,954.1875,919.0,1126.1,1.01435,1048.5,1080.0,1.01435,10,2018,-0.8660254037844386,0.5000000000000001,-0.012429324471870383,0.9999227529630341
2018-11-01,894.75,0.31886969530836207,0.5485200758512656,0.9872377952755905,851.75,120.515,1076.9,1.30013,864.0,872.4166666666666,946.6041666666666,843.5,1141.2,1.21609,1018.5,1082.1,1.21609,11,2018,-0.5000000000000004,0.8660254037844384,-0.012429324471870383,0.9999227529630341
2018-12-03,895.0,0.3088917178512688,0.5485200758512656,0.9872377952755905,894.75,120.515,991.5,1.30866,880.5,874.9166666666666,941.0416666666666,845.5,1136.6,1.24573,880.0,1081.2,1.24573,12,2018,-2.4492935982947064e-16,1.0,-0.012429324471870383,0.9999227529630341
2019-01-02,915.25,0.26902069375656257,0.6223101657185259,0.6867905511811024,895.0,120.515,991.5,1.25497,901.6666666666666,874.2916666666666,934.3333333333334,851.75,1076.9,1.15523,919.0,1126.1,1.15523,1,2019,0.49999999999999994,0.8660254037844387,-0.009322098370744925,0.9999565482969578
2019-02-01,910.25,0.27417787152587414,0.6410256410256412,0.6867905511811024,915.25,120.515,1081.0,1.04043,906.8333333333334,885.4166666666666,922.2291666666666,894.75,991.5,1.25524,843.5,1141.2,1.25524,2,2019,0.8660254037844386,0.5000000000000001,-0.009322098370744925,0.9999565482969578
2019-03-01,884.25,0.17178326844271813,0.6430868167202575,0.6867905511811024,910.25,120.515,1103.7,1.06818,903.25,891.875,908.8541666666666,895.0,991.5,1.13215,845.5,1136.6,1.13215,3,2019,1.0,6.123233995736766e-17,-0.009322098370744925,0.9999565482969578
2019-04-01,854.0,0.15377310276257466,0.6831560722235965,0.6867905511811024,884.25,120.515,1106.2,0.51721,882.8333333333334,892.25,892.6458333333334,915.25,1081.0,1.30013,851.75,1076.9,1.30013,4,2019,0.8660254037844387,-0.4999999999999998,-0.009322098370744925,0.9999565482969578
2019-05-01,877.75,0.1760985717869853,0.6101904526341826,0.6867905511811024,854.0,120.515,1154.8,0.4203,872.0,889.4166666666666,880.9166666666666,910.25,1103.7,1.30866,894.75,991.5,1.30866,5,2019,0.49999999999999994,-0.8660254037844387,-0.009322098370744925,0.9999565482969578
2019-06-03,923.0,0.15395894700651383,0.6739220051117158,0.6867905511811024,877.75,120.515,1066.3,0.54043,884.9166666666666,894.0833333333334,884.5,884.25,1106.2,1.25497,895.0,991.5,1.25497,6,2019,1.2246467991473532e-16,-1.0,-0.009322098370744925,0.9999565482969578
2019-07-01,881.5,0.15754016558722134,0.693379503668893,0.6867905511811024,923.0,96.667,1143.6,0.4213,894.0833333333334,888.4583333333334,881.375,854.0,1154.8,1.04043,915.25,1081.0,1.04043,7,2019,-0.4999999999999997,-0.8660254037844388,-0.009322098370744925,0.9999565482969578
2019-08-01,869.0,0.1537266417015899,0.6669964547778053,0.6867905511811024,881.5,96.667,1167.2,0.44057,891.1666666666666,881.5833333333334,883.5,877.75,1066.3,1.06818,910.25,1103.7,1.06818,8,2019,-0.8660254037844384,-0.5000000000000004,-0.009322098370744925,0.9999565482969578
2019-09-03,906.0,0.11933802280308872,0.6954406793635091,0.6867905511811024,869.0,96.667,1135.2,0.42005,885.5,885.2083333333334,888.5416666666666,923.0,1143.6,0.51721,884.25,1106.2,0.51721,9,2019,-1.0,-1.8369701987210297e-16,-0.009322098370744925,0.9999565482969578
2019-10-01,932.25,0.1441129189626174,0.7214939401434579,0.6867905511811024,906.0,96.667,1169.7,0.23501,902.4166666666666,898.25,895.25,881.5,1167.2,0.4203,854.0,1154.8,0.4203,10,2019,-0.8660254037844386,0.5000000000000001,-0.009322098370744925,0.9999565482969578
2019-11-01,876.75,0.15624668964940483,0.7895951850935776,0.6867905511811024,932.25,96.667,1201.3,0.36832,905.0,898.0833333333334,893.75,869.0,1135.2,0.54043,877.75,1066.3,0.54043,11,2019,-0.5000000000000004,0.8660254037844384,-0.009322098370744925,0.9999565482969578
